Date,Close
27/01/2017,179.82
30/01/2017,181.34
31/01/2017,187.25
01/02/2017,188.14
02/02/2017,188.1
03/02/2017,191.27
06/02/2017,190.28
07/02/2017,189.34
08/02/2017,187.47
09/02/2017,188.33
10/02/2017,186.82
13/02/2017,189.8
14/02/2017,190.07
15/02/2017,191.69
16/02/2017,191.68
17/02/2017,193.08
21/02/2017,192.74
22/02/2017,195.02
23/02/2017,194.85
24/02/2017,196.18
27/02/2017,194.99
28/02/2017,195.23
01/03/2017,197.74
02/03/2017,191.95
03/03/2017,193.85
06/03/2017,192.8
07/03/2017,192.54
08/03/2017,190.97
09/03/2017,192.11
10/03/2017,191.5
13/03/2017,191.68
14/03/2017,191.24
15/03/2017,191.12
16/03/2017,190.78
17/03/2017,190.05
20/03/2017,189.83
21/03/2017,184.43
22/03/2017,187.95
23/03/2017,187
24/03/2017,187.7
27/03/2017,184.99
28/03/2017,185.91
29/03/2017,185.11
30/03/2017,185.94
31/03/2017,187.49
03/04/2017,187.15
04/04/2017,185.87
05/04/2017,180.1
06/04/2017,181.54
07/04/2017,182.73
10/04/2017,183.26
11/04/2017,182.94
12/04/2017,180.82
13/04/2017,178.07
17/04/2017,182.7
18/04/2017,183.06
19/04/2017,182.99
20/04/2017,185.3
21/04/2017,184.6
24/04/2017,185.61
25/04/2017,184.67
26/04/2017,194.55
27/04/2017,195.88
28/04/2017,192.52
01/05/2017,192.12
02/05/2017,189.37
03/05/2017,186.84
04/05/2017,186.5
05/05/2017,187.84
08/05/2017,186.01
09/05/2017,186.54
10/05/2017,188.16
11/05/2017,188.33
12/05/2017,186.39
15/05/2017,188.39
16/05/2017,184.72
17/05/2017,182.34
18/05/2017,182.05
19/05/2017,186.4
22/05/2017,185.4
23/05/2017,188
24/05/2017,191.68
25/05/2017,195.56
26/05/2017,194.17
30/05/2017,191.21
31/05/2017,190.58
01/06/2017,191.97
02/06/2017,191.6
05/06/2017,190.5
06/06/2017,187.99
07/06/2017,194.75
08/06/2017,199.33
09/06/2017,201.94
12/06/2017,204.34
13/06/2017,206.15
14/06/2017,206.76
15/06/2017,207.34
16/06/2017,205.68
19/06/2017,207.93
20/06/2017,207.44
21/06/2017,202.45
22/06/2017,201.77
23/06/2017,201.39
26/06/2017,200.85
27/06/2017,197.64
28/06/2017,201.76
29/06/2017,203.52
30/06/2017,201.1
03/07/2017,203.39
05/07/2017,205.75
06/07/2017,193.38
07/07/2017,194.04
10/07/2017,194.99
11/07/2017,193.24
12/07/2017,193.75
13/07/2017,194.17
14/07/2017,190.41
17/07/2017,190.45
18/07/2017,192.59
19/07/2017,194.62
20/07/2017,194.68
21/07/2017,194.92
24/07/2017,196.75
25/07/2017,199.48
26/07/2017,205.15
27/07/2017,205.52
28/07/2017,207.84
31/07/2017,202.89
01/08/2017,204.22
02/08/2017,205.57
03/08/2017,205.07
04/08/2017,206.01
07/08/2017,201.89
08/08/2017,197.43
09/08/2017,199.05
10/08/2017,195.41
11/08/2017,192.46
14/08/2017,193.26
15/08/2017,192.49
16/08/2017,192.98
17/08/2017,192.03
18/08/2017,188.71
21/08/2017,191.59
22/08/2017,193.34
23/08/2017,194.09
24/08/2017,190.61
25/08/2017,190.6
28/08/2017,189.92
29/08/2017,188.87
30/08/2017,191.4
31/08/2017,192.95
01/09/2017,188.98
05/09/2017,187.47
06/09/2017,176.58
07/09/2017,176.22
08/09/2017,178.38
11/09/2017,179.81
12/09/2017,180.08
13/09/2017,180.77
14/09/2017,181.21
15/09/2017,179.18
18/09/2017,180.43
19/09/2017,179.98
20/09/2017,181.33
21/09/2017,179.51
22/09/2017,182.5
25/09/2017,178.5
26/09/2017,176.2
27/09/2017,178.85
28/09/2017,182.91
29/09/2017,184.51
02/10/2017,185.79
03/10/2017,185.07
04/10/2017,184.04
05/10/2017,186.64
06/10/2017,187.45
09/10/2017,189.37
10/10/2017,187.65
11/10/2017,191.71
12/10/2017,190.17
13/10/2017,191.28
16/10/2017,192.39
17/10/2017,191.39
18/10/2017,193.48
19/10/2017,188.67
20/10/2017,190.26
23/10/2017,191.24
24/10/2017,190.08
25/10/2017,179.68
26/10/2017,179.43
27/10/2017,175.59
30/10/2017,173.05
31/10/2017,174
01/11/2017,175.73
02/11/2017,176.5
03/11/2017,177
06/11/2017,179.95
07/11/2017,178.01
08/11/2017,178.75
09/11/2017,174.5
10/11/2017,173.49
13/11/2017,174.52
14/11/2017,173.94
15/11/2017,177.82
16/11/2017,176.25
17/11/2017,180.4
20/11/2017,183.29
21/11/2017,188.41
22/11/2017,187.98
24/11/2017,188.47
27/11/2017,188.56
28/11/2017,193.43
29/11/2017,196.04
30/11/2017,195.27
01/12/2017,195.35
04/12/2017,197.19
05/12/2017,196.09
06/12/2017,197.03
07/12/2017,195.6
08/12/2017,196
11/12/2017,196.82
12/12/2017,197.21
13/12/2017,196.25
14/12/2017,195.07
15/12/2017,193.85
18/12/2017,199.36
19/12/2017,202.1
20/12/2017,202.91
21/12/2017,201.72
22/12/2017,201.75
26/12/2017,201.02
27/12/2017,201
28/12/2017,201.81
29/12/2017,201.75
02/01/2018,203.63
03/01/2018,200.94
04/01/2018,206.54
05/01/2018,207.23
08/01/2018,207.41
09/01/2018,204.56
10/01/2018,206.38
11/01/2018,201.52
12/01/2018,203.72
16/01/2018,206.46
17/01/2018,207.37
18/01/2018,207.86
19/01/2018,208.39
22/01/2018,201.26
23/01/2018,195.98
24/01/2018,195.74
25/01/2018,193.58
26/01/2018,193.49
29/01/2018,190.79
30/01/2018,191.85
31/01/2018,196.21
01/02/2018,195.6
02/02/2018,196.29
05/02/2018,197.13
06/02/2018,195.26
07/02/2018,195.01
08/02/2018,189.02
09/02/2018,189.16
12/02/2018,191.5
13/02/2018,193.3
14/02/2018,197.6
15/02/2018,198.9
16/02/2018,201.4
20/02/2018,200.12
21/02/2018,201.99
22/02/2018,199.4
23/02/2018,197.68
26/02/2018,199.67
27/02/2018,201.01
28/02/2018,202.4
01/03/2018,205.6
02/03/2018,202.88
05/03/2018,209.2
06/03/2018,211.47
07/03/2018,212.48
08/03/2018,216.73
09/03/2018,218.88
12/03/2018,223.15
13/03/2018,223.97
14/03/2018,223.57
15/03/2018,224.09
16/03/2018,224.59
19/03/2018,222.75
20/03/2018,224.22
21/03/2018,223.37
22/03/2018,221.24
23/03/2018,219.54
26/03/2018,221.71
27/03/2018,217.28
28/03/2018,212.98
29/03/2018,217.44
02/04/2018,212.27
03/04/2018,213.41
04/04/2018,212.24
05/04/2018,208.44
06/04/2018,206.68
09/04/2018,207.81
10/04/2018,206.38
11/04/2018,205.85
12/04/2018,203.48
13/04/2018,202.07
16/04/2018,204.4
17/04/2018,205.99
18/04/2018,203.09
19/04/2018,202.67
20/04/2018,202.5
23/04/2018,202.06
24/04/2018,200.88
25/04/2018,199.29
26/04/2018,199.48
27/04/2018,199.26
30/04/2018,198.63
01/05/2018,201.52
02/05/2018,202.02
03/05/2018,199
04/05/2018,201.74
07/05/2018,204.02
08/05/2018,203.3
09/05/2018,205.75
10/05/2018,204.61
11/05/2018,205.73
14/05/2018,199.63
15/05/2018,201.32
16/05/2018,202.24
17/05/2018,202.82
18/05/2018,204.72
21/05/2018,210.59
22/05/2018,210.31
23/05/2018,210.01
24/05/2018,211.83
25/05/2018,210.55
29/05/2018,210.94
30/05/2018,216.15
31/05/2018,213.65
01/06/2018,216.85
04/06/2018,217.95
05/06/2018,208.7
06/06/2018,211.27
07/06/2018,212.45
08/06/2018,214.89
11/06/2018,218.14
12/06/2018,215.47
13/06/2018,216.72
14/06/2018,217.31
15/06/2018,215.11
18/06/2018,213.87
19/06/2018,214.33
20/06/2018,213.04
21/06/2018,211.69
22/06/2018,211
25/06/2018,205.42
26/06/2018,202.71
27/06/2018,200.31
28/06/2018,202.65
29/06/2018,197.86
02/07/2018,200.72
03/07/2018,199.6
05/07/2018,199.79
06/07/2018,202.55
09/07/2018,202.8
10/07/2018,201.63
11/07/2018,204.11
12/07/2018,206.59
13/07/2018,205.86
16/07/2018,205.98
17/07/2018,207.59
18/07/2018,209.76
19/07/2018,208.91
20/07/2018,210.22
23/07/2018,210.51
24/07/2018,209.6
25/07/2018,202.91
26/07/2018,200.37
27/07/2018,198.6
30/07/2018,192.21
31/07/2018,193.77
01/08/2018,193.53
02/08/2018,190.81
03/08/2018,189.64
06/08/2018,189.68
07/08/2018,189.44
08/08/2018,186.23
09/08/2018,185.98
10/08/2018,186.47
13/08/2018,185.96
14/08/2018,186.44
15/08/2018,187.24
16/08/2018,187.97
17/08/2018,189.08
20/08/2018,190.02
21/08/2018,190.67
22/08/2018,190.74
23/08/2018,189.18
24/08/2018,187.38
27/08/2018,187.22
28/08/2018,188.52
29/08/2018,190.04
30/08/2018,189.98
31/08/2018,189.82
04/09/2018,194.38
05/09/2018,191.19
06/09/2018,184.17
07/09/2018,186.96
10/09/2018,182.99
11/09/2018,184.37
12/09/2018,184.09
13/09/2018,183.3
14/09/2018,183.45
17/09/2018,179.79
18/09/2018,181.64
19/09/2018,182.62
20/09/2018,183.24
21/09/2018,181.86
24/09/2018,184.18
25/09/2018,181.62
26/09/2018,179.19
27/09/2018,178.17
28/09/2018,178.49
01/10/2018,173.89
02/10/2018,178.1
03/10/2018,183.14
04/10/2018,191.53
05/10/2018,189.54
08/10/2018,186.06
09/10/2018,188.69
10/10/2018,186.81
11/10/2018,185.2
12/10/2018,187.5
15/10/2018,189.73
16/10/2018,193.6
17/10/2018,196.07
18/10/2018,194.72
19/10/2018,197.43
22/10/2018,196.34
23/10/2018,192.87
24/10/2018,208.93
25/10/2018,210.65
26/10/2018,207.76
29/10/2018,209.04
30/10/2018,217.26
31/10/2018,209.67
01/11/2018,208.59
02/11/2018,213.79
05/11/2018,207.09
06/11/2018,207.26
07/11/2018,208.08
08/11/2018,206.22
09/11/2018,208.48
12/11/2018,207.4
13/11/2018,207.79
14/11/2018,210.09
15/11/2018,210.03
16/11/2018,213.47
19/11/2018,214.65
20/11/2018,217.03
21/11/2018,214.89
23/11/2018,213.5
26/11/2018,215.11
27/11/2018,217.83
28/11/2018,216
29/11/2018,215.05
30/11/2018,217.73
03/12/2018,219.29
04/12/2018,221.99
06/12/2018,221.91
07/12/2018,224.73
10/12/2018,226.4
11/12/2018,228.69
12/12/2018,228.27
13/12/2018,229.34
14/12/2018,226.5
17/12/2018,219.36
18/12/2018,213.37
19/12/2018,213.05
20/12/2018,209.38
21/12/2018,204.85
24/12/2018,199.33
26/12/2018,204.47
27/12/2018,205.85
28/12/2018,207.55
31/12/2018,211.31
